"IndexName","Date","Total Returns Index"
"NIFTY 50","12 Oct 2010","7631.32"
"NIFTY 50","11 Oct 2010","7687.67"
"NIFTY 50","08 Oct 2010","7647.04"
"NIFTY 50","07 Oct 2010","7668.16"
"NIFTY 50","06 Oct 2010","7751.06"
"NIFTY 50","05 Oct 2010","7700.10"
"NIFTY 50","04 Oct 2010","7717.23"
"NIFTY 50","01 Oct 2010","7697.13"
"NIFTY 50","30 Sep 2010","7554.94"
"NIFTY 50","29 Sep 2010","7506.56"
"NIFTY 50","28 Sep 2010","7554.38"
"NIFTY 50","27 Sep 2010","7562.13"
"NIFTY 50","24 Sep 2010","7540.40"
"NIFTY 50","23 Sep 2010","7466.79"
"NIFTY 50","22 Sep 2010","7506.18"
"NIFTY 50","21 Sep 2010","7528.80"
"NIFTY 50","20 Sep 2010","7492.96"
"NIFTY 50","17 Sep 2010","7373.29"
"NIFTY 50","16 Sep 2010","7302.56"
"NIFTY 50","15 Sep 2010","7342.96"
"NIFTY 50","14 Sep 2010","7260.81"
"NIFTY 50","13 Sep 2010","7216.30"
"NIFTY 50","09 Sep 2010","7065.39"
"NIFTY 50","08 Sep 2010","7022.98"
"NIFTY 50","07 Sep 2010","7017.14"
"NIFTY 50","06 Sep 2010","6983.10"
"NIFTY 50","03 Sep 2010","6860.96"
"NIFTY 50","02 Sep 2010","6869.28"
"NIFTY 50","01 Sep 2010","6850.39"
"NIFTY 50","31 Aug 2010","6762.76"
"NIFTY 50","30 Aug 2010","6779.13"
"NIFTY 50","27 Aug 2010","6769.67"
"NIFTY 50","26 Aug 2010","6856.27"
"NIFTY 50","25 Aug 2010","6836.82"
"NIFTY 50","24 Aug 2010","6890.37"
"NIFTY 50","23 Aug 2010","6937.50"
"NIFTY 50","20 Aug 2010","6921.44"
"NIFTY 50","19 Aug 2010","6933.41"
"NIFTY 50","18 Aug 2010","6856.99"
"NIFTY 50","17 Aug 2010","6775.24"
"NIFTY 50","16 Aug 2010","6778.13"
"NIFTY 50","13 Aug 2010","6819.78"
"NIFTY 50","12 Aug 2010","6775.14"
"NIFTY 50","11 Aug 2010","6780.37"
"NIFTY 50","10 Aug 2010","6830.53"
"NIFTY 50","09 Aug 2010","6860.70"
"NIFTY 50","06 Aug 2010","6802.05"
"NIFTY 50","05 Aug 2010","6811.88"
"NIFTY 50","04 Aug 2010","6837.50"
"NIFTY 50","03 Aug 2010","6802.06"
"NIFTY 50","02 Aug 2010","6792.23"
"NIFTY 50","30 Jul 2010","6712.14"
"NIFTY 50","29 Jul 2010","6763.76"
"NIFTY 50","28 Jul 2010","6748.86"
"NIFTY 50","27 Jul 2010","6789.82"
"NIFTY 50","26 Jul 2010","6774.85"
"NIFTY 50","23 Jul 2010","6812.99"
"NIFTY 50","22 Jul 2010","6803.67"
"NIFTY 50","21 Jul 2010","6750.40"
"NIFTY 50","20 Jul 2010","6711.23"
"NIFTY 50","19 Jul 2010","6734.28"
"NIFTY 50","16 Jul 2010","6743.58"
"NIFTY 50","15 Jul 2010","6724.67"
"NIFTY 50","14 Jul 2010","6733.92"
"NIFTY 50","13 Jul 2010","6752.08"
"NIFTY 50","12 Jul 2010","6729.96"
"NIFTY 50","09 Jul 2010","6690.13"
"NIFTY 50","08 Jul 2010","6620.64"
"NIFTY 50","07 Jul 2010","6547.69"
"NIFTY 50","06 Jul 2010","6607.60"
"NIFTY 50","05 Jul 2010","6541.23"
"NIFTY 50","02 Jul 2010","6542.72"
"NIFTY 50","01 Jul 2010","6560.61"
"NIFTY 50","30 Jun 2010","6636.89"
"NIFTY 50","29 Jun 2010","6566.44"
"NIFTY 50","28 Jun 2010","6659.94"
"NIFTY 50","25 Jun 2010","6579.46"
"NIFTY 50","24 Jun 2010","6643.81"
"NIFTY 50","23 Jun 2010","6646.99"
"NIFTY 50","22 Jun 2010","6638.74"
"NIFTY 50","21 Jun 2010","6684.61"
"NIFTY 50","18 Jun 2010","6571.38"
"NIFTY 50","17 Jun 2010","6586.69"
"NIFTY 50","16 Jun 2010","6534.36"
"NIFTY 50","15 Jun 2010","6520.60"
"NIFTY 50","14 Jun 2010","6486.71"
"NIFTY 50","11 Jun 2010","6388.96"
"NIFTY 50","10 Jun 2010","6338.10"
"NIFTY 50","09 Jun 2010","6234.29"
"NIFTY 50","08 Jun 2010","6207.06"
"NIFTY 50","07 Jun 2010","6265.44"
"NIFTY 50","04 Jun 2010","6391.73"
"NIFTY 50","03 Jun 2010","6360.67"
"NIFTY 50","02 Jun 2010","6247.84"
"NIFTY 50","01 Jun 2010","6186.03"
"NIFTY 50","31 May 2010","6330.54"
"NIFTY 50","28 May 2010","6305.91"
"NIFTY 50","27 May 2010","6227.00"
"NIFTY 50","26 May 2010","6120.27"
"NIFTY 50","25 May 2010","5980.08"
"NIFTY 50","24 May 2010","6150.77"
"NIFTY 50","21 May 2010","6134.86"
"NIFTY 50","20 May 2010","6155.32"
"NIFTY 50","19 May 2010","6119.53"
"NIFTY 50","18 May 2010","6300.98"
"NIFTY 50","17 May 2010","6293.10"
"NIFTY 50","14 May 2010","6334.91"
"NIFTY 50","13 May 2010","6441.15"
"NIFTY 50","12 May 2010","6413.47"
"NIFTY 50","11 May 2010","6387.96"
"NIFTY 50","10 May 2010","6459.39"
"NIFTY 50","07 May 2010","6237.00"
"NIFTY 50","06 May 2010","6327.50"
"NIFTY 50","05 May 2010","6369.80"
"NIFTY 50","04 May 2010","6399.12"
"NIFTY 50","03 May 2010","6491.43"
"NIFTY 50","30 Apr 2010","6559.98"
"NIFTY 50","29 Apr 2010","6530.38"
"NIFTY 50","28 Apr 2010","6482.27"
"NIFTY 50","27 Apr 2010","6597.71"
"NIFTY 50","26 Apr 2010","6615.25"
"NIFTY 50","23 Apr 2010","6592.40"
"NIFTY 50","22 Apr 2010","6549.19"
"NIFTY 50","21 Apr 2010","6518.80"
"NIFTY 50","20 Apr 2010","6500.38"
"NIFTY 50","19 Apr 2010","6467.49"
"NIFTY 50","16 Apr 2010","6540.82"
"NIFTY 50","15 Apr 2010","6554.45"
"NIFTY 50","13 Apr 2010","6615.80"
"NIFTY 50","12 Apr 2010","6634.12"
"NIFTY 50","09 Apr 2010","6661.54"
"NIFTY 50","08 Apr 2010","6590.34"
"NIFTY 50","07 Apr 2010","6677.55"
"NIFTY 50","06 Apr 2010","6666.78"
"NIFTY 50","05 Apr 2010","6669.81"
"NIFTY 50","01 Apr 2010","6573.00"
"NIFTY 50","31 Mar 2010","6521.55"
"NIFTY 50","30 Mar 2010","6538.16"
"NIFTY 50","29 Mar 2010","6588.34"
"NIFTY 50","26 Mar 2010","6562.47"
"NIFTY 50","25 Mar 2010","6535.60"
"NIFTY 50","23 Mar 2010","6491.98"
"NIFTY 50","22 Mar 2010","6466.58"
"NIFTY 50","19 Mar 2010","6538.14"
"NIFTY 50","18 Mar 2010","6517.13"
"NIFTY 50","17 Mar 2010","6498.88"
"NIFTY 50","16 Mar 2010","6456.89"
"NIFTY 50","15 Mar 2010","6370.91"
"NIFTY 50","12 Mar 2010","6381.00"
"NIFTY 50","11 Mar 2010","6376.48"
"NIFTY 50","10 Mar 2010","6355.21"
"NIFTY 50","09 Mar 2010","6336.90"
"NIFTY 50","08 Mar 2010","6364.81"
"NIFTY 50","05 Mar 2010","6320.95"
"NIFTY 50","04 Mar 2010","6310.45"
"NIFTY 50","03 Mar 2010","6320.23"
"NIFTY 50","02 Mar 2010","6231.89"
"NIFTY 50","26 Feb 2010","6114.26"
"NIFTY 50","25 Feb 2010","6036.57"
"NIFTY 50","24 Feb 2010","6035.17"
"NIFTY 50","23 Feb 2010","6049.39"
"NIFTY 50","22 Feb 2010","6032.44"
"NIFTY 50","19 Feb 2010","6018.14"
"NIFTY 50","18 Feb 2010","6071.38"
"NIFTY 50","17 Feb 2010","6103.65"
"NIFTY 50","16 Feb 2010","6031.31"
"NIFTY 50","15 Feb 2010","5964.46"
"NIFTY 50","11 Feb 2010","5995.36"
"NIFTY 50","10 Feb 2010","5908.84"
"NIFTY 50","09 Feb 2010","5952.91"
"NIFTY 50","08 Feb 2010","5912.26"
"NIFTY 50","06 Feb 2010","5908.36"
"NIFTY 50","05 Feb 2010","5860.40"
"NIFTY 50","04 Feb 2010","6016.87"
"NIFTY 50","03 Feb 2010","6123.81"
"NIFTY 50","02 Feb 2010","5997.46"
"NIFTY 50","01 Feb 2010","6083.90"
"NIFTY 50","29 Jan 2010","6061.68"
"NIFTY 50","28 Jan 2010","6043.21"
"NIFTY 50","27 Jan 2010","6025.64"
"NIFTY 50","25 Jan 2010","6217.49"
"NIFTY 50","22 Jan 2010","6252.42"
"NIFTY 50","21 Jan 2010","6324.57"
"NIFTY 50","20 Jan 2010","6482.96"
"NIFTY 50","19 Jan 2010","6487.84"
"NIFTY 50","18 Jan 2010","6548.66"
"NIFTY 50","15 Jan 2010","6520.55"
"NIFTY 50","14 Jan 2010","6530.11"
"NIFTY 50","13 Jan 2010","6497.91"
"NIFTY 50","12 Jan 2010","6468.64"
"NIFTY 50","11 Jan 2010","6517.09"
"NIFTY 50","08 Jan 2010","6511.18"
"NIFTY 50","07 Jan 2010","6533.98"
"NIFTY 50","06 Jan 2010","6557.19"
"NIFTY 50","05 Jan 2010","6552.37"
"NIFTY 50","04 Jan 2010","6495.62"
"NIFTY 50","31 Dec 2009","6456.97"
"NIFTY 50","30 Dec 2009","6417.72"
"NIFTY 50","29 Dec 2009","6440.68"
"NIFTY 50","24 Dec 2009","6428.86"
"NIFTY 50","23 Dec 2009","6386.57"
"NIFTY 50","22 Dec 2009","6189.52"
"NIFTY 50","21 Dec 2009","6146.13"
"NIFTY 50","18 Dec 2009","6189.66"
"NIFTY 50","17 Dec 2009","6256.77"
"NIFTY 50","16 Dec 2009","6257.11"
"NIFTY 50","15 Dec 2009","6246.00"
"NIFTY 50","14 Dec 2009","6336.14"
"NIFTY 50","11 Dec 2009","6350.50"
"NIFTY 50","10 Dec 2009","6372.06"
"NIFTY 50","09 Dec 2009","6343.96"
"NIFTY 50","08 Dec 2009","6388.56"
"NIFTY 50","07 Dec 2009","6287.74"
"NIFTY 50","04 Dec 2009","6340.10"
"NIFTY 50","03 Dec 2009","6368.38"
"NIFTY 50","02 Dec 2009","6357.90"
"NIFTY 50","01 Dec 2009","6356.30"
"NIFTY 50","30 Nov 2009","6245.49"
"NIFTY 50","27 Nov 2009","6132.60"
"NIFTY 50","26 Nov 2009","6211.80"
"NIFTY 50","25 Nov 2009","6339.11"
"NIFTY 50","24 Nov 2009","6317.26"
"NIFTY 50","23 Nov 2009","6333.39"
"NIFTY 50","20 Nov 2009","6269.95"
"NIFTY 50","19 Nov 2009","6191.25"
"NIFTY 50","18 Nov 2009","6272.78"
"NIFTY 50","17 Nov 2009","6282.16"
"NIFTY 50","16 Nov 2009","6276.92"
"NIFTY 50","13 Nov 2009","6203.57"
"NIFTY 50","12 Nov 2009","6146.15"
"NIFTY 50","11 Nov 2009","6209.76"
"NIFTY 50","10 Nov 2009","6058.10"
"NIFTY 50","09 Nov 2009","6078.83"
"NIFTY 50","06 Nov 2009","5951.91"
"NIFTY 50","05 Nov 2009","5912.80"
"NIFTY 50","04 Nov 2009","5844.86"
"NIFTY 50","03 Nov 2009","5662.60"
"NIFTY 50","30 Oct 2009","5846.03"
"NIFTY 50","29 Oct 2009","5894.12"
"NIFTY 50","28 Oct 2009","5987.82"
"NIFTY 50","27 Oct 2009","6012.97"
"NIFTY 50","26 Oct 2009","6167.03"
"NIFTY 50","23 Oct 2009","6199.50"
"NIFTY 50","22 Oct 2009","6188.98"
"NIFTY 50","21 Oct 2009","6282.03"
"NIFTY 50","20 Oct 2009","6345.15"
"NIFTY 50","17 Oct 2009","6379.08"
"NIFTY 50","16 Oct 2009","6379.50"
"NIFTY 50","15 Oct 2009","6334.84"
"NIFTY 50","14 Oct 2009","6344.64"
"NIFTY 50","12 Oct 2009","6265.40"
"NIFTY 50","09 Oct 2009","6130.20"
"NIFTY 50","08 Oct 2009","6200.92"
"NIFTY 50","07 Oct 2009","6180.46"
"NIFTY 50","06 Oct 2009","6232.12"
"NIFTY 50","05 Oct 2009","6202.09"
"NIFTY 50","01 Oct 2009","6301.54"
"NIFTY 50","30 Sep 2009","6302.19"
"NIFTY 50","29 Sep 2009","6206.65"
"NIFTY 50","25 Sep 2009","6147.23"
"NIFTY 50","24 Sep 2009","6181.47"
"NIFTY 50","23 Sep 2009","6160.91"
"NIFTY 50","22 Sep 2009","6223.21"
"NIFTY 50","18 Sep 2009","6168.19"
"NIFTY 50","17 Sep 2009","6155.18"
"NIFTY 50","16 Sep 2009","6146.31"
"NIFTY 50","15 Sep 2009","6064.15"
"NIFTY 50","14 Sep 2009","5960.63"
"NIFTY 50","11 Sep 2009","5985.39"
"NIFTY 50","10 Sep 2009","5971.09"
"NIFTY 50","09 Sep 2009","5964.20"
"NIFTY 50","08 Sep 2009","5953.08"
"NIFTY 50","07 Sep 2009","5925.39"
"NIFTY 50","04 Sep 2009","5798.37"
"NIFTY 50","03 Sep 2009","5690.74"
"NIFTY 50","02 Sep 2009","5708.82"
"NIFTY 50","01 Sep 2009","5729.90"
"NIFTY 50","31 Aug 2009","5774.96"
"NIFTY 50","28 Aug 2009","5861.96"
"NIFTY 50","27 Aug 2009","5806.62"
"NIFTY 50","26 Aug 2009","5797.53"
"NIFTY 50","25 Aug 2009","5770.53"
"NIFTY 50","24 Aug 2009","5750.03"
"NIFTY 50","21 Aug 2009","5608.87"
"NIFTY 50","20 Aug 2009","5515.01"
"NIFTY 50","19 Aug 2009","5441.06"
"NIFTY 50","18 Aug 2009","5521.30"
"NIFTY 50","17 Aug 2009","5430.95"
"NIFTY 50","14 Aug 2009","5668.78"
"NIFTY 50","13 Aug 2009","5699.66"
"NIFTY 50","12 Aug 2009","5517.09"
"NIFTY 50","11 Aug 2009","5534.22"
"NIFTY 50","10 Aug 2009","5492.49"
"NIFTY 50","07 Aug 2009","5546.33"
"NIFTY 50","06 Aug 2009","5675.13"
"NIFTY 50","05 Aug 2009","5809.57"
"NIFTY 50","04 Aug 2009","5792.67"
"NIFTY 50","03 Aug 2009","5830.35"
"NIFTY 50","31 Jul 2009","5737.09"
"NIFTY 50","30 Jul 2009","5656.66"
"NIFTY 50","29 Jul 2009","5584.33"
"NIFTY 50","28 Jul 2009","5646.92"
"NIFTY 50","27 Jul 2009","5657.08"
"NIFTY 50","24 Jul 2009","5652.04"
"NIFTY 50","23 Jul 2009","5595.44"
"NIFTY 50","22 Jul 2009","5441.00"
"NIFTY 50","21 Jul 2009","5527.70"
"NIFTY 50","20 Jul 2009","5568.72"
"NIFTY 50","17 Jul 2009","5411.29"
"NIFTY 50","16 Jul 2009","5233.70"
"NIFTY 50","15 Jul 2009","5236.32"
"NIFTY 50","14 Jul 2009","5085.26"
"NIFTY 50","13 Jul 2009","4914.79"
"NIFTY 50","10 Jul 2009","4948.21"
"NIFTY 50","09 Jul 2009","5043.45"
"NIFTY 50","08 Jul 2009","5040.16"
"NIFTY 50","07 Jul 2009","5192.48"
"NIFTY 50","06 Jul 2009","5147.40"
"NIFTY 50","03 Jul 2009","5461.26"
"NIFTY 50","02 Jul 2009","5368.20"
"NIFTY 50","01 Jul 2009","5358.01"
"NIFTY 50","30 Jun 2009","5296.58"
"NIFTY 50","29 Jun 2009","5419.52"
"NIFTY 50","26 Jun 2009","5400.02"
"NIFTY 50","25 Jun 2009","5235.08"
"NIFTY 50","24 Jun 2009","5298.16"
"NIFTY 50","23 Jun 2009","5241.45"
"NIFTY 50","22 Jun 2009","5226.95"
"NIFTY 50","19 Jun 2009","5322.95"
"NIFTY 50","18 Jun 2009","5246.17"
"NIFTY 50","17 Jun 2009","5375.47"
"NIFTY 50","16 Jun 2009","5574.90"
"NIFTY 50","15 Jun 2009","5531.62"
"NIFTY 50","12 Jun 2009","5654.27"
"NIFTY 50","11 Jun 2009","5719.84"
"NIFTY 50","10 Jun 2009","5739.53"
"NIFTY 50","09 Jun 2009","5608.04"
"NIFTY 50","08 Jun 2009","5458.86"
"NIFTY 50","05 Jun 2009","5652.34"
"NIFTY 50","04 Jun 2009","5634.78"
"NIFTY 50","03 Jun 2009","5580.81"
"NIFTY 50","02 Jun 2009","5574.12"
"NIFTY 50","01 Jun 2009","5579.85"
"NIFTY 50","29 May 2009","5480.11"
"NIFTY 50","28 May 2009","5342.36"
"NIFTY 50","27 May 2009","5267.14"
"NIFTY 50","26 May 2009","5070.90"
"NIFTY 50","25 May 2009","5219.76"
"NIFTY 50","22 May 2009","5220.91"
"NIFTY 50","21 May 2009","5186.89"
"NIFTY 50","20 May 2009","5260.08"
"NIFTY 50","19 May 2009","5319.42"
"NIFTY 50","18 May 2009","5325.19"
"NIFTY 50","15 May 2009","4522.65"
"NIFTY 50","14 May 2009","4426.36"
"NIFTY 50","13 May 2009","4477.25"
"NIFTY 50","12 May 2009","4533.71"
"NIFTY 50","11 May 2009","4377.93"
"NIFTY 50","08 May 2009","4459.27"
"NIFTY 50","07 May 2009","4537.12"
"NIFTY 50","06 May 2009","4464.63"
"NIFTY 50","05 May 2009","4510.02"
"NIFTY 50","04 May 2009","4500.26"
"NIFTY 50","29 Apr 2009","4278.54"
"NIFTY 50","28 Apr 2009","4141.09"
"NIFTY 50","27 Apr 2009","4273.67"
"NIFTY 50","24 Apr 2009","4286.93"
"NIFTY 50","23 Apr 2009","4216.52"
"NIFTY 50","22 Apr 2009","4101.50"
"NIFTY 50","21 Apr 2009","4144.60"
"NIFTY 50","20 Apr 2009","4159.13"
"NIFTY 50","17 Apr 2009","4168.14"
"NIFTY 50","16 Apr 2009","4149.81"
"NIFTY 50","15 Apr 2009","4290.96"
"NIFTY 50","13 Apr 2009","4165.93"
"NIFTY 50","09 Apr 2009","4115.95"
"NIFTY 50","08 Apr 2009","4117.08"
"NIFTY 50","06 Apr 2009","4010.72"
"NIFTY 50","02 Apr 2009","3954.66"
"NIFTY 50","01 Apr 2009","3769.02"
"NIFTY 50","31 Mar 2009","3720.51"
"NIFTY 50","30 Mar 2009","3667.79"
"NIFTY 50","27 Mar 2009","3828.51"
"NIFTY 50","26 Mar 2009","3796.04"
"NIFTY 50","25 Mar 2009","3675.43"
"NIFTY 50","24 Mar 2009","3619.20"
"NIFTY 50","23 Mar 2009","3620.38"
"NIFTY 50","20 Mar 2009","3456.79"
"NIFTY 50","19 Mar 2009","3456.95"
"NIFTY 50","18 Mar 2009","3441.57"
"NIFTY 50","17 Mar 2009","3395.69"
"NIFTY 50","16 Mar 2009","3420.13"
"NIFTY 50","13 Mar 2009","3348.70"
"NIFTY 50","12 Mar 2009","3223.30"
"NIFTY 50","09 Mar 2009","3168.76"
"NIFTY 50","06 Mar 2009","3226.63"
"NIFTY 50","05 Mar 2009","3173.11"
"NIFTY 50","04 Mar 2009","3257.46"
"NIFTY 50","03 Mar 2009","3229.43"
"NIFTY 50","02 Mar 2009","3293.68"
"NIFTY 50","27 Feb 2009","3403.33"
"NIFTY 50","26 Feb 2009","3430.46"
"NIFTY 50","25 Feb 2009","3401.93"
"NIFTY 50","24 Feb 2009","3366.73"
"NIFTY 50","20 Feb 2009","3369.86"
"NIFTY 50","19 Feb 2009","3435.02"
"NIFTY 50","18 Feb 2009","3418.72"
"NIFTY 50","17 Feb 2009","3411.56"
"NIFTY 50","16 Feb 2009","3506.90"
"NIFTY 50","13 Feb 2009","3629.83"
"NIFTY 50","12 Feb 2009","3561.72"
"NIFTY 50","11 Feb 2009","3601.57"
"NIFTY 50","10 Feb 2009","3612.41"
"NIFTY 50","09 Feb 2009","3594.44"
"NIFTY 50","06 Feb 2009","3499.89"
"NIFTY 50","05 Feb 2009","3422.28"
"NIFTY 50","04 Feb 2009","3450.60"
"NIFTY 50","03 Feb 2009","3426.68"
"NIFTY 50","02 Feb 2009","3405.45"
"NIFTY 50","30 Jan 2009","3538.57"
"NIFTY 50","29 Jan 2009","3474.27"
"NIFTY 50","28 Jan 2009","3502.03"
"NIFTY 50","27 Jan 2009","3405.28"
"NIFTY 50","23 Jan 2009","3291.24"
"NIFTY 50","22 Jan 2009","3334.55"
"NIFTY 50","21 Jan 2009","3325.17"
"NIFTY 50","20 Jan 2009","3436.31"
"NIFTY 50","19 Jan 2009","3497.27"
"NIFTY 50","16 Jan 2009","3475.45"
"NIFTY 50","15 Jan 2009","3362.74"
"NIFTY 50","14 Jan 2009","3483.84"
"NIFTY 50","13 Jan 2009","3372.70"
"NIFTY 50","12 Jan 2009","3407.29"
"NIFTY 50","09 Jan 2009","3530.00"
"NIFTY 50","07 Jan 2009","3588.27"
"NIFTY 50","06 Jan 2009","3824.63"
"NIFTY 50","05 Jan 2009","3835.29"
"NIFTY 50","02 Jan 2009","3743.48"
"NIFTY 50","01 Jan 2009","3727.18"
"NIFTY 50","31 Dec 2008","3635.87"
"NIFTY 50","30 Dec 2008","3660.89"
"NIFTY 50","29 Dec 2008","3590.46"
"NIFTY 50","26 Dec 2008","3510.64"
"NIFTY 50","24 Dec 2008","3583.91"
"NIFTY 50","23 Dec 2008","3647.56"
"NIFTY 50","22 Dec 2008","3728.11"
"NIFTY 50","19 Dec 2008","3775.02"
"NIFTY 50","18 Dec 2008","3754.43"
"NIFTY 50","17 Dec 2008","3623.92"
"NIFTY 50","16 Dec 2008","3731.13"
"NIFTY 50","15 Dec 2008","3656.85"
"NIFTY 50","12 Dec 2008","3583.48"
"NIFTY 50","11 Dec 2008","3582.00"
"NIFTY 50","10 Dec 2008","3591.90"
"NIFTY 50","08 Dec 2008","3414.95"
"NIFTY 50","05 Dec 2008","3329.57"
"NIFTY 50","04 Dec 2008","3419.88"
"NIFTY 50","03 Dec 2008","3258.54"
"NIFTY 50","02 Dec 2008","3260.18"
"NIFTY 50","01 Dec 2008","3290.95"
"NIFTY 50","28 Nov 2008","3379.53"
"NIFTY 50","26 Nov 2008","3376.05"
"NIFTY 50","25 Nov 2008","3255.51"
"NIFTY 50","24 Nov 2008","3322.07"
"NIFTY 50","21 Nov 2008","3303.91"
"NIFTY 50","20 Nov 2008","3131.78"
"NIFTY 50","19 Nov 2008","3232.23"
"NIFTY 50","18 Nov 2008","3291.25"
"NIFTY 50","17 Nov 2008","3434.07"
"NIFTY 50","14 Nov 2008","3447.27"
"NIFTY 50","12 Nov 2008","3494.05"
"NIFTY 50","11 Nov 2008","3604.66"
"NIFTY 50","10 Nov 2008","3861.78"
"NIFTY 50","07 Nov 2008","3646.83"
"NIFTY 50","06 Nov 2008","3548.22"
"NIFTY 50","05 Nov 2008","3673.76"
"NIFTY 50","04 Nov 2008","3854.26"
"NIFTY 50","03 Nov 2008","3733.72"
"NIFTY 50","31 Oct 2008","3539.57"
"NIFTY 50","29 Oct 2008","3308.29"
"NIFTY 50","28 Oct 2008","3292.44"
"NIFTY 50","27 Oct 2008","3095.74"
"NIFTY 50","24 Oct 2008","3169.11"
"NIFTY 50","23 Oct 2008","3609.55"
"NIFTY 50","22 Oct 2008","3759.15"
"NIFTY 50","21 Oct 2008","3966.69"
"NIFTY 50","20 Oct 2008","3829.23"
"NIFTY 50","17 Oct 2008","3769.83"
"NIFTY 50","16 Oct 2008","4008.87"
"NIFTY 50","15 Oct 2008","4092.67"
"NIFTY 50","14 Oct 2008","4313.68"
"NIFTY 50","13 Oct 2008","4279.38"
"NIFTY 50","10 Oct 2008","4021.03"
"NIFTY 50","08 Oct 2008","4307.52"
"NIFTY 50","07 Oct 2008","4421.47"
"NIFTY 50","06 Oct 2008","4416.27"
"NIFTY 50","03 Oct 2008","4681.04"
"NIFTY 50","01 Oct 2008","4843.43"
"NIFTY 50","30 Sep 2008","4807.20"
"NIFTY 50","29 Sep 2008","4719.95"
"NIFTY 50","26 Sep 2008","4885.70"
"NIFTY 50","25 Sep 2008","5039.33"
"NIFTY 50","24 Sep 2008","5101.48"
"NIFTY 50","23 Sep 2008","5059.37"
"NIFTY 50","22 Sep 2008","5177.23"
"NIFTY 50","19 Sep 2008","5204.46"
"NIFTY 50","18 Sep 2008","4949.74"
"NIFTY 50","17 Sep 2008","4913.11"
"NIFTY 50","16 Sep 2008","4994.80"
"NIFTY 50","15 Sep 2008","4992.36"
"NIFTY 50","12 Sep 2008","5183.00"
"NIFTY 50","11 Sep 2008","5258.80"
"NIFTY 50","10 Sep 2008","5393.61"
"NIFTY 50","09 Sep 2008","5477.25"
"NIFTY 50","08 Sep 2008","5493.30"
"NIFTY 50","05 Sep 2008","5329.03"
"NIFTY 50","04 Sep 2008","5445.92"
"NIFTY 50","02 Sep 2008","5514.77"
"NIFTY 50","01 Sep 2008","5324.55"
"NIFTY 50","29 Aug 2008","5337.28"
"NIFTY 50","28 Aug 2008","5158.55"
"NIFTY 50","27 Aug 2008","5252.56"
"NIFTY 50","26 Aug 2008","5308.09"
"NIFTY 50","25 Aug 2008","5305.47"
"NIFTY 50","22 Aug 2008","5295.39"
"NIFTY 50","21 Aug 2008","5242.06"
"NIFTY 50","20 Aug 2008","5402.60"
"NIFTY 50","19 Aug 2008","5343.76"
"NIFTY 50","18 Aug 2008","5374.12"
"NIFTY 50","14 Aug 2008","5419.51"
"NIFTY 50","13 Aug 2008","5539.06"
"NIFTY 50","12 Aug 2008","5567.46"
"NIFTY 50","11 Aug 2008","5650.57"
"NIFTY 50","08 Aug 2008","5539.39"
"NIFTY 50","07 Aug 2008","5532.19"
"NIFTY 50","06 Aug 2008","5524.49"
"NIFTY 50","05 Aug 2008","5506.51"
"NIFTY 50","04 Aug 2008","5375.02"
"NIFTY 50","01 Aug 2008","5396.00"
"NIFTY 50","31 Jul 2008","5297.47"
"NIFTY 50","30 Jul 2008","5271.75"
"NIFTY 50","29 Jul 2008","5120.56"
"NIFTY 50","28 Jul 2008","5294.39"
"NIFTY 50","25 Jul 2008","5269.68"
"NIFTY 50","24 Jul 2008","5418.38"
"NIFTY 50","23 Jul 2008","5471.01"
"NIFTY 50","22 Jul 2008","5181.77"
"NIFTY 50","21 Jul 2008","5082.83"
"NIFTY 50","18 Jul 2008","5000.66"
"NIFTY 50","17 Jul 2008","4821.47"
"NIFTY 50","16 Jul 2008","4661.66"
"NIFTY 50","15 Jul 2008","4713.68"
"NIFTY 50","14 Jul 2008","4931.72"
"NIFTY 50","11 Jul 2008","4943.11"
"NIFTY 50","10 Jul 2008","5081.30"
"NIFTY 50","09 Jul 2008","5073.06"
"NIFTY 50","08 Jul 2008","4867.38"
"NIFTY 50","07 Jul 2008","4917.92"
"NIFTY 50","04 Jul 2008","4900.85"
"NIFTY 50","03 Jul 2008","4790.37"
"NIFTY 50","02 Jul 2008","4994.44"
"NIFTY 50","01 Jul 2008","4754.56"
"NIFTY 50","30 Jun 2008","4929.98"
"NIFTY 50","27 Jun 2008","5047.27"
"NIFTY 50","26 Jun 2008","5263.74"
"NIFTY 50","25 Jun 2008","5186.64"
"NIFTY 50","24 Jun 2008","5111.57"
"NIFTY 50","23 Jun 2008","5203.42"
"NIFTY 50","20 Jun 2008","5302.42"
"NIFTY 50","19 Jun 2008","5493.52"
"NIFTY 50","18 Jun 2008","5588.82"
"NIFTY 50","17 Jun 2008","5674.15"
"NIFTY 50","16 Jun 2008","5575.95"
"NIFTY 50","13 Jun 2008","5507.44"
"NIFTY 50","12 Jun 2008","5534.58"
"NIFTY 50","11 Jun 2008","5515.36"
"NIFTY 50","10 Jun 2008","5425.39"
"NIFTY 50","09 Jun 2008","5487.73"
"NIFTY 50","06 Jun 2008","5642.43"
"NIFTY 50","05 Jun 2008","5702.34"
"NIFTY 50","04 Jun 2008","5590.94"
"NIFTY 50","03 Jun 2008","5749.83"
"NIFTY 50","02 Jun 2008","5778.70"
"NIFTY 50","30 May 2008","5937.81"
"NIFTY 50","29 May 2008","5895.41"
"NIFTY 50","28 May 2008","5991.15"
